review,rating,date,bank,source,bank_id,sentiment_label,sentiment_score,identified_theme
dashen bank or dashen super app?,1,2025-05-17,Dashen,Google Play,3,NEGATIVE,0.9937525391578674,Other
wowwwe app,5,2025-05-17,Dashen,Google Play,3,POSITIVE,0.9829692840576172,Other
"transferring to other bank accounts is a hastle and inconvenient .get used to seeing "" please try again """,2,2025-05-17,Dashen,Google Play,3,NEGATIVE,0.9994332194328308,Transaction Performance
always lagging,1,2025-05-16,Dashen,Google Play,3,NEGATIVE,0.9998013377189636,Other
amazing application...,5,2025-05-16,Dashen,Google Play,3,POSITIVE,0.9998786449432372,Other
fantastic,5,2025-05-16,Dashen,Google Play,3,POSITIVE,0.9998743534088136,Other
"dashen bank app is very good, but sometimes it is not working well",5,2025-05-15,Dashen,Google Play,3,NEGATIVE,0.9976341724395752,Other
its my choice,5,2025-05-15,Dashen,Google Play,3,POSITIVE,0.9962010979652404,Other
wow apo,5,2025-05-15,Dashen,Google Play,3,POSITIVE,0.99947851896286,Other
awesome app keep going,5,2025-05-14,Dashen,Google Play,3,POSITIVE,0.9998502731323242,Other
"it grows ethiopian digital banking step ahead.all fetures in one,simple fast and convince.",5,2025-05-14,Dashen,Google Play,3,POSITIVE,0.9992207288742064,Other
game changer,5,2025-05-13,Dashen,Google Play,3,POSITIVE,0.988757073879242,Other
totally amazing,5,2025-05-13,Dashen,Google Play,3,POSITIVE,0.9998782873153688,Other
super 😎,5,2025-05-13,Dashen,Google Play,3,POSITIVE,0.9331682920455932,Other
what a helpful app!!!!,5,2025-05-13,Dashen,Google Play,3,POSITIVE,0.9990901947021484,Customer Support
"to be honest, best banking and lifestyle app in ethiopia.",5,2025-05-12,Dashen,Google Play,3,POSITIVE,0.9997262358665466,Other
"a must have, seamless, all in one digital platform ""db superapp""! keep living your motto ""always one step ahead""",5,2025-05-12,Dashen,Google Play,3,POSITIVE,0.9966461062431335,Other
amazing app super easy to use and best design. loved it.,5,2025-05-09,Dashen,Google Play,3,POSITIVE,0.9998630285263062,Other
its the best ever,5,2025-05-09,Dashen,Google Play,3,POSITIVE,0.9998552799224854,Other
excellent game changer app,5,2025-05-08,Dashen,Google Play,3,POSITIVE,0.9998358488082886,Other
i am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,5,2025-05-03,Dashen,Google Play,3,POSITIVE,0.9995176792144777,Other
it seems me logging out within minutes,1,2025-05-03,Dashen,Google Play,3,NEGATIVE,0.9982207417488098,Other
nice app especially gui and i have got some error when you send within dashen bank the receipter is not get sms notification,4,2025-05-03,Dashen,Google Play,3,NEGATIVE,0.985798954963684,User Interface & Experience
yes i want dashen super open,5,2025-05-02,Dashen,Google Play,3,POSITIVE,0.999435007572174,Other
faster than this version,5,2025-05-01,Dashen,Google Play,3,POSITIVE,0.9991979002952576,Other
"best ui mobile banking app, props to design team",5,2025-04-30,Dashen,Google Play,3,POSITIVE,0.9991565942764282,User Interface & Experience
bad.,1,2025-04-30,Dashen,Google Play,3,NEGATIVE,0.9997698664665222,Other
dashen super app is secure band very easy,5,2025-04-29,Dashen,Google Play,3,POSITIVE,0.9899651408195496,Other
it is very fast and secured mobile banking app! i like this app!,5,2025-04-29,Dashen,Google Play,3,POSITIVE,0.9995939135551452,Other
best app i have ever seen,5,2025-04-29,Dashen,Google Play,3,POSITIVE,0.9996102452278136,Other
its slow when i try to see the recent transaction and stucked,1,2025-04-28,Dashen,Google Play,3,NEGATIVE,0.9992387294769288,Transaction Performance
wowslnwoooo wowwww amazing !!!!!!!!,5,2025-04-28,Dashen,Google Play,3,POSITIVE,0.999722182750702,Other
wow appl,5,2025-04-28,Dashen,Google Play,3,POSITIVE,0.9994691014289856,Other
why do i have to change a pin number i use my finger print so dummy,1,2025-04-27,Dashen,Google Play,3,NEGATIVE,0.9994646906852722,Other
"it is very slow and it lacks many features to be a super app. high rating is given by their employees, not by the customers.",1,2025-04-25,Dashen,Google Play,3,NEGATIVE,0.9997708201408386,Transaction Performance
"smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. the intuitive design makes banking on the go.",5,2025-04-24,Dashen,Google Play,3,POSITIVE,0.9996446371078492,Transaction Performance
very easy and fast.,5,2025-04-24,Dashen,Google Play,3,POSITIVE,0.9995487332344056,Other
incomparably user-friendly and fast app for mobile banking.,5,2025-04-24,Dashen,Google Play,3,NEGATIVE,0.939275562763214,Other
"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your technical difficulty should not be reflected on customer.",2,2025-04-24,Dashen,Google Play,3,NEGATIVE,0.9993688464164734,Other
execellent,5,2025-04-24,Dashen,Google Play,3,NEGATIVE,0.9866806864738464,Other
"this super app is a total game-changer—fast, reliable, and packed with everything i need in one place. it’s seamless and super convenient. love it!""",5,2025-04-23,Dashen,Google Play,3,POSITIVE,0.9998038411140442,Other
all in one ✍️secure ✍️reliable ✍️convenient. digital banking game changer!!,5,2025-04-23,Dashen,Google Play,3,NEGATIVE,0.7598550915718079,Other
it is incredible product.,5,2025-04-23,Dashen,Google Play,3,POSITIVE,0.9998867511749268,Other
"i'm really impressed with this app! it’s user-friendly, runs smoothly, and has all the features i need. makes my tasks so much easier and saves me a lot of time. highly recommended!",5,2025-04-23,Dashen,Google Play,3,POSITIVE,0.9997783303260804,Other
"it's an amazing app, experience it!!",5,2025-04-23,Dashen,Google Play,3,POSITIVE,0.9998760223388672,Other
this is the best banking app ever. i recommend everyone to use it.,5,2025-04-23,Dashen,Google Play,3,POSITIVE,0.9997599720954896,Other
it is the best application!!!,5,2025-04-22,Dashen,Google Play,3,POSITIVE,0.9998468160629272,Other
"exceptional digital experience, supperapp will bring new paradigm shift in the banking business. bravo dashen keep it up!!!!",5,2025-04-22,Dashen,Google Play,3,POSITIVE,0.9998323917388916,Other
its features are so dynamic,5,2025-04-22,Dashen,Google Play,3,POSITIVE,0.999643087387085,Other
fast &friendly user application.,5,2025-04-22,Dashen,Google Play,3,POSITIVE,0.9993237257003784,Other
"fast, reliable and user friendly. keep it up",5,2025-04-22,Dashen,Google Play,3,POSITIVE,0.9997664093971252,Other
"#dashen super app is easy to use, secure & fast transaction😍",5,2025-04-22,Dashen,Google Play,3,POSITIVE,0.9874821901321412,Other
i love this app esp 3 click that make e-commerce easier and convinient.,5,2025-04-22,Dashen,Google Play,3,POSITIVE,0.9995126724243164,Other
great for everyday banking and payments on the go,5,2025-04-22,Dashen,Google Play,3,POSITIVE,0.9998255372047424,Other
"""dashen super app'' is impressive with its focus on simplicity, speed, and quality. the user interface is clean and easy to understand. transactions process quickly, and the overall quality of the app is top-notch. a must-have for dashen bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",5,2025-04-22,Dashen,Google Play,3,POSITIVE,0.9997794032096864,User Interface & Experience
making transactions has never been easier. the new update is just amazing,5,2025-04-22,Dashen,Google Play,3,POSITIVE,0.9998310804367064,Other
"the app has various usefull functions, which make easy the payment system. also, it will connect with sellers having reasonable prices.",5,2025-04-22,Dashen,Google Play,3,POSITIVE,0.9850903749465942,Other
the app has great user interface with comprehensive payments and e-commerce platforms. and also it includes unique features such as chat banking and budget.,5,2025-04-22,Dashen,Google Play,3,POSITIVE,0.999284565448761,User Interface & Experience
betam mirt ena betam le atikakem kelel yale ena michu application nw,5,2025-04-22,Dashen,Google Play,3,NEGATIVE,0.9886249303817748,Other
convenient!,5,2025-04-22,Dashen,Google Play,3,POSITIVE,0.9936902523040771,Other
it is an amazing application that meets the needs of customers.,5,2025-04-22,Dashen,Google Play,3,POSITIVE,0.999864935874939,Other
effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,5,2025-04-22,Dashen,Google Play,3,POSITIVE,0.973114848136902,Other
the best supper app ever,5,2025-04-22,Dashen,Google Play,3,POSITIVE,0.999849796295166,Other
"this is the best app ever, when is it planned to include digital lending and gasification?",5,2025-04-22,Dashen,Google Play,3,POSITIVE,0.9990382194519044,Other
"a powerful, local solution that rivals any global app. i love how easy it is to explore services and products.",5,2025-04-22,Dashen,Google Play,3,POSITIVE,0.999815046787262,Other
dashen bank is my number one choice,5,2025-04-22,Dashen,Google Play,3,POSITIVE,0.9996331930160522,Other
assefa genetu = dashen superup is the latest and inclussive .i am happy with this super up.,5,2025-04-22,Dashen,Google Play,3,POSITIVE,0.9994714856147766,Other
"the app is incredibly user-friendly and brings multiple services into one place. it's fast, intuitive, and makes daily tasks super convenient. a true all-in-one solution!",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9991614818572998,User Interface & Experience
"proudly made in ethiopia, this innovation delivers more than promised. the marketplace is a major boost for local commerce",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9998248219490052,Other
it so fanrastic and user friendly app. bravo dashen bank thanks.,5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9990429282188416,Other
"one of the best digital platforms i've used! from smooth transactions to a seamless shopping experience, highly recommended.",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9997945427894592,Other
a proudly ethiopia innovation that delivers beyond expectations. the marketplace feature is a big win for local shoppers bnd sellers,5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9997891783714294,Other
"dashen super app is a game-changer! it’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. i love how everything i need from mobile banking to utility payments is all in one place. the interface is clean, and everything works smoothly. definitely one of the best apps out there. highly recommended!",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9998010993003844,User Interface & Experience
easy to use and has many options. it is the best financial app i have ever used.,5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9997546076774596,Other
"highly impressed! dash bank really nailed it with this app. secure, reliable, and packed with features i use daily",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9998537302017212,Other
"one of the best digital platforms i’ve used! from smooth transactions to a seamless shopping experience, highly recommended",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9997860789299012,Other
very convenient,5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9988445043563844,Other
"the user experience is seamless, and everything just works perfectly right out of the box. i can’t believe how much time and effort it saves me every day.",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9997797608375548,Other
wawwwww what nice super app !!keep it up dashen bank !!,5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9991359114646912,Other
"dashen superapp the ultimate all-in-one solution! from banking and shopping to bill payments, everything you need is right at your fingertips. life just got a whole lot easier!",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9991750121116638,Other
"it is,really super because of its unique offerings to individuals and businesses.it is a secure ux first app intended to cater comprehensive digital meeds.i am also happy to know that dashen is considering to make the app more inclusive by lowering the mobile version requirements .",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9995538592338562,User Interface & Experience
"the very easy, secured, fast and multifunctional dashen supper application i ever seen. dashen really one steps ahead!!!",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.99827241897583,Other
"one app for everything! i can shop, manage my bank account , and do so much more . truly a super app",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9994187355041504,Other
one of the best digital platforms i’ve used! from smooth transactions to a seamless shopping experie,5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9995588660240172,Other
"dashen bank super app is the most suitable, reliable, and fast digital banking system.",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9992392063140868,User Interface & Experience
this is what we call banking app. as professional i want banking app as simple as this and an app rich of features that align with my lifestyle.,5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9991500377655028,Other
thanks again,5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9998217225074768,Other
super easy to use and fast transaction.,5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.996877908706665,Other
"i have an incredible experience with dashen super app, what an amazing platform is it?. keep pioneering in technological advancement 👏👏👏",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.999527096748352,Other
"i can't recommend the dashen super app enough! this app is truly a game changer for anyone looking for a seamless and efficient way to manage their daily life. it combines multiple essential services into one easy-to-use platform, saving time and simplifying tasks the user interface is modern, intuitive, and super responsive, making navigation a breeze. whether it's banking, payment services, or accessing lifestyle features, everything is just a few clicks away!!",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9953939914703368,Account Access Issues
"the app is incredibly handy for managing multiple financial tasks, from bill payments to managing budgets. it’s saved me a lot of time and made banking way more convenient. definitely worth checking out!",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9982413053512572,Other
what an app,5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9938238859176636,Other
the new e-commerce feature is incredibly amazing and user friendly.,5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9998598098754884,Other
"dashen bank supper app is the most easy to use and have high speed,quality and i like features like chat,budget,fuel payment, and security for my opinion this product is techonolgy edge,this international standard thanks for product oweners (dashen bank)",3,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9974797368049622,Other
"the dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of qr codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. truly ahead of the curve ..... keep up the excellent work 🤝👏",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9997472167015076,User Interface & Experience
"a proudly ethiopian innovation that delivers beyond expectations. the marketplace feature is a big win for local shoppers and sellers. very impressed with the new updates, the e-commerce section is smooth and supports ethiopian merchants!",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9998795986175536,Customer Support
"very impressed with the new updates, the e-commerce section is smooth and supports ethiopian merchants.",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9998557567596436,Customer Support
"dashen bank super app is fast, reliable, and super easy to use. all my banking needs are handled smoothly in one place. clean design and seamless experience – highly recommended!",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9997962117195128,Other
"db sup app is a platform or an application that can grasp more satisfactions through fastest mode of operation which means for budget planning, to use qr code(scan, pay, go) chat with staff, acc to acc other bank ft, merchant payment, and easly. i addition to i satisfied and i invite everyone to use those platform!!.",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.8947896361351013,Other
the chat banking and unique and only app that alow money request!!,5,2025-04-21,Dashen,Google Play,3,NEGATIVE,0.9822685718536376,Other
better and inclusive app!,5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.999285876750946,Other
amazing application,5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9998698234558104,Other
it keep my time to pay my bills and i generate my satment easily,5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.996675968170166,Other
"it's an amazing app that is up-to-date with the times, wow wow",5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.999868392944336,Other
a game-changing ethiopian innovation—where shopping meets opportunity. the marketplace feature connects buyers and sellers like never before.,5,2025-04-21,Dashen,Google Play,3,POSITIVE,0.9993858337402344,Other
